,stop_id,frequency
1568,10296,57
1569,4904,57
1570,10751,57
1571,1640,57
1572,1705,57
1573,1708,57
1574,10477,57
1575,1715,57
1576,10484,57
1577,4831,57
1578,3344,57
1579,4830,57
1580,10459,57
1581,10478,57
1582,186,57
1583,4832,57
1584,89,57
1585,1710,57
1586,6222,58
1587,6268,58
1588,6271,58
1589,4437,58
1590,10313,58
1591,6257,58
1592,2588,58
1593,2587,58
1594,12027,58
1595,10187,58
1596,5083,58
1597,3994,58
1598,5081,58
1599,4440,58
1600,6028,58
1601,10139,58
1602,12029,58
1603,2650,58
1604,6031,58
1605,4428,58
1606,2551,58
1607,4438,58
1608,2586,58
1609,2492,58
1610,2780,59
1611,2781,59
1612,2774,59
1613,2778,59
1614,2777,59
1615,2776,59
1616,2775,59
1617,2773,59
1618,2772,59
1619,2770,59
1620,2769,59
1621,2768,59
1622,2766,59
1623,2765,59
1624,2764,59
1625,2763,59
1626,2779,59
1627,2782,59
1628,3696,59
1629,2784,59
1630,4566,59
1631,4578,59
1632,4564,59
1633,2840,59
1634,4560,59
1635,926,59
1636,2842,59
1637,2816,59
1638,2815,59
1639,2814,59
1640,2813,59
1641,2812,59
1642,2811,59
1643,2844,59
1644,2845,59
1645,19909,59
1646,10083,59
1647,8017,59
1648,4558,59
1649,4338,59
1650,2752,59
1651,2847,59
1652,4577,59
1653,2783,59
1654,2750,59
1655,4349,59
1656,2746,59
1657,1537,59
1658,1542,59
1659,2866,59
1660,3129,59
1661,794,59
1662,2851,59
1663,6481,59
1664,11299,59
1665,2868,59
1666,10050,59
1667,2870,59
1668,2876,59
1669,11292,59
1670,2878,59
1671,6468,59
1672,4700,59
1673,792,59
1674,2685,59
1675,4570,59
1676,757,59
1677,4574,59
1678,773,59
1679,10385,59
1680,5430,59
1681,5431,59
1682,5432,59
1683,4568,59
1684,5441,59
1685,2867,59
1686,775,59
1687,5442,59
1688,2852,60
1689,10460,60
1690,2841,60
1691,14054,60
1692,927,60
1693,2879,60
1694,14055,60
1695,2848,60
1696,10465,60
1697,2839,60
1698,14061,60
1699,12033,60
1700,3035,60
1701,10517,60
1702,10518,60
1703,12045,60
1704,10529,60
1705,14053,60
1706,2877,60
1707,14052,60
1708,2865,60
1709,2864,60
1710,12026,60
1711,13064,60
1712,12037,60
1713,13066,60
1714,12040,60
1715,5224,60
1716,2846,60
1717,2863,60
1718,767,60
1719,928,60
1720,2869,60
1721,12038,60
1722,2843,60
1723,759,60
1724,2875,60
1725,12039,60
1726,10288,60
1727,10464,60
1728,6148,60
1729,2264,60
1730,4064,60
1731,13181,60
1732,13180,60
1733,2215,60
1734,11406,60
1735,2254,60
1736,2256,60
1737,2257,60
1738,6064,60
1739,6065,60
1740,2260,60
1741,2262,60
1742,1931,60
1743,6618,60
1744,4063,60
1745,2328,60
1746,6071,60
1747,6074,60
1748,6075,60
1749,6076,60
1750,6152,60
1751,13093,60
1752,13090,60
1753,6091,60
1754,6093,60
1755,2458,60
1756,2476,60
1757,2477,60
1758,6150,60
1759,6113,60
1760,6069,60
1761,6114,60
1762,14038,60
1763,6319,60
1764,1934,60
1765,1935,60
1766,1936,60
1767,1937,60
1768,1938,60
1769,1939,60
1770,1940,60
1771,1941,60
1772,4050,60
1773,1930,60
1774,1929,60
1775,1928,60
1776,1927,60
1777,11304,60
1778,6320,60
1779,1926,60
1780,4061,60
1781,13185,60
1782,4062,60
1783,6180,60
1784,6178,60
1785,6176,60
1786,6173,60
1787,6170,60
1788,6168,60
1789,6166,60
1790,6314,60
1791,10988,60
1792,10987,60
1793,6316,60
1794,6195,60
1795,19078,60
1796,1933,60
1797,6144,60
1798,6146,60
1799,2745,60
1800,1792,60
1801,710,60
1802,1385,60
1803,579,60
1804,5435,60
1805,5439,60
1806,1384,60
1807,5486,60
1808,3707,60
1809,709,60
1810,3682,60
1811,1383,60
1812,1389,60
1813,2649,60
1814,3706,60
1815,708,60
1816,3705,60
1817,582,60
1818,1390,60
1819,3683,60
1820,5458,60
1821,5586,60
1822,1387,60
1823,1793,60
1824,2594,60
1825,2827,60
1826,3665,60
1827,5674,60
1828,10053,60
1829,10116,60
1830,10054,60
1831,1394,60
1832,10114,60
1833,10055,60
1834,10112,60
1835,2595,60
1836,6140,60
1837,5470,60
1838,6142,60
1839,19075,60
1840,2749,60
1841,2751,60
1842,1392,60
1843,5390,60
1844,10098,60
1845,1388,60
1846,2669,60
1847,10108,60
1848,10110,60
1849,5133,61
1850,6285,62
1851,12036,62
1852,6041,62
1853,1544,62
1854,11295,62
1855,10061,62
1856,10989,62
1857,11294,62
1858,1713,62
1859,10047,62
1860,12032,62
1861,1714,62
1862,4347,62
1863,6273,62
1864,4350,62
1865,5617,62
1866,1709,62
1867,1707,62
1868,11298,62
1869,1704,62
1870,4339,62
1871,6254,62
1872,6255,62
1873,12072,62
1874,5448,62
1875,10048,62
1876,10193,63
1877,6317,63
1878,51,63
1879,6315,63
1880,6312,63
1881,6286,63
1882,6171,63
1883,6172,63
1884,871,63
1885,6321,63
1886,6318,63
1887,2661,63
1888,164,63
1889,6323,63
1890,569,64
1891,11124,64
1892,4313,64
1893,4318,64
1894,4321,64
1895,11126,64
1896,10007,64
1897,11095,64
1898,10008,64
1899,550,64
1900,11118,64
1901,11119,64
1902,1734,64
1903,1736,64
1904,11075,64
1905,1739,64
1906,4191,64
1907,4190,64
1908,5202,64
1909,551,64
1910,570,64
1911,11122,64
1912,3273,64
1913,3577,64
1914,4317,64
1915,1766,64
1916,695,64
1917,1763,64
1918,1765,64
1919,10165,64
1920,11003,65
1921,4741,65
1922,257,65
1923,13050,65
1924,4559,65
1925,13051,65
1926,2212,65
1927,2138,65
1928,4579,65
1929,4576,65
1930,2076,65
1931,4762,65
1932,4569,65
1933,11166,65
1934,2213,65
1935,4565,65
1936,2134,65
1937,13055,65
1938,2082,65
1939,4561,65
1940,4571,65
1941,3918,65
1942,2136,65
1943,4575,65
1944,2137,65
1945,10336,66
1946,4903,66
1947,4908,66
1948,4894,66
1949,4906,66
1950,1857,66
1951,10356,66
1952,10346,66
1953,10347,66
1954,1873,66
1955,1871,66
1956,1767,66
1957,1762,66
1958,11235,66
1959,1764,66
1960,1864,66
1961,1863,66
1962,1860,66
1963,1858,66
1964,10342,66
1965,10354,66
1966,10349,66
1967,4,66
1968,3597,66
1969,10360,66
1970,3792,66
1971,2349,66
1972,2348,66
1973,3551,66
1974,3550,66
1975,3542,66
1976,3540,66
1977,3538,66
1978,3805,66
1979,3520,66
1980,10003,66
1981,3514,66
1982,3512,66
1983,3510,66
1984,5048,66
1985,2383,66
1986,3505,66
1987,2391,66
1988,2419,66
1989,3576,66
1990,3575,66
1991,3574,66
1992,3573,66
1993,3572,66
1994,2919,66
1995,2920,66
1996,3571,66
1997,3566,66
1998,3564,66
1999,3771,66
2000,3772,66
2001,3774,66
2002,2441,66
2003,3776,66
2004,3556,66
2005,3502,66
2006,3508,66
2007,185,66
2008,11314,66
2009,4828,66
2010,3934,66
2011,4829,66
2012,5057,66
2013,5056,66
2014,1660,66
2015,5055,66
2016,14056,66
2017,1737,66
2018,1733,66
2019,14057,66
2020,5054,66
2021,14058,66
2022,1738,66
2023,14059,66
2024,1658,66
2025,5067,66
2026,14042,66
2027,14040,66
2028,10446,66
2029,11301,66
2030,1645,66
2031,1648,66
2032,1655,66
2033,5050,66
2034,1651,66
2035,5073,66
2036,5072,66
2037,4827,66
2038,5069,66
2039,1653,66
2040,1650,66
2041,10364,66
2042,11074,67
2043,11120,67
2044,564,67
2045,555,67
2046,11121,67
2047,11094,67
2048,11117,67
2049,11123,67
2050,577,67
2051,11125,67
2052,1659,68
2053,1647,68
2054,1649,68
2055,1652,68
2056,1654,68
2057,1656,68
2058,1661,68
2059,10064,68
2060,1646,68
2061,1872,68
2062,1865,68
2063,1874,68
2064,1861,68
2065,1859,68
2066,2960,68
2067,1856,68
2068,1862,68
2069,3885,69
2070,2325,69
2071,3883,69
2072,10209,69
2073,5071,69
2074,4888,69
2075,10369,69
2076,1191,69
2077,5052,69
2078,3881,69
2079,4886,69
2080,5049,69
2081,5051,69
2082,1192,69
2083,5074,69
2084,5070,69
2085,4924,69
2086,3758,69
2087,2324,69
2088,10703,69
2089,10710,69
2090,5062,69
2091,5061,69
2092,10736,69
2093,5059,69
2094,5058,69
2095,14051,69
2096,10737,69
2097,10738,69
2098,10739,69
2099,10740,69
2100,10741,69
2101,5068,69
2102,3878,69
2103,3887,69
2104,3903,69
2105,4899,69
2106,1194,69
2107,10338,69
2108,1109,69
2109,10344,69
2110,2828,69
2111,10089,69
2112,11041,69
2113,2713,69
2114,3999,69
2115,4495,69
2116,1193,69
2117,4494,69
2118,2712,69
2119,1190,69
2120,3929,69
2121,3890,69
2122,3911,69
2123,3729,69
2124,3730,69
2125,10686,69
2126,3731,69
2127,3901,69
2128,2711,69
2129,4897,69
2130,1035,69
2131,4896,69
2132,3679,70
2133,1259,70
2134,1263,70
2135,1279,70
2136,1271,70
2137,1280,70
2138,578,70
2139,1268,70
2140,552,70
2141,4842,70
2142,4841,70
2143,6182,70
2144,6157,70
2145,6080,70
2146,6082,70
2147,6084,70
2148,6155,70
2149,6124,70
2150,4843,70
2151,1241,70
2152,2080,71
2153,2077,71
2154,4496,71
2155,11040,71
2156,2742,71
2157,5933,71
2158,10590,71
2159,5971,71
2160,5973,71
2161,4493,71
2162,2973,71
2163,2972,71
2164,2971,71
2165,2083,71
2166,2127,71
2167,3931,71
2168,3879,71
2169,3882,71
2170,3884,71
2171,3886,71
2172,3888,71
2173,3889,71
2174,3902,71
2175,3904,71
2176,3910,71
2177,258,71
2178,2617,71
2179,2618,71
2180,2619,71
2181,2626,71
2182,2634,71
2183,2645,71
2184,2647,71
2185,3930,71
2186,2657,71
2187,2214,71
2188,5115,71
2189,2620,71
2190,10299,71
2191,10231,71
2192,1196,72
2193,4218,72
2194,5993,72
2195,5990,72
2196,2934,72
2197,2933,72
2198,3800,73
2199,10010,73
2200,10031,73
2201,4459,73
2202,4460,73
2203,3700,73
2204,588,73
2205,3671,73
2206,4477,73
2207,3664,73
2208,4475,73
2209,10009,73
2210,4482,73
2211,3579,73
2212,5148,73
2213,5147,73
2214,5146,73
2215,5145,73
2216,3669,73
2217,494,73
2218,481,73
2219,491,73
2220,4189,73
2221,3274,73
2222,4192,73
2223,4222,73
2224,4007,73
2225,2145,73
2226,2170,73
2227,2171,73
2228,2183,73
2229,2184,73
2230,2185,73
2231,2186,73
2232,4312,73
2233,4316,73
2234,4319,73
2235,4320,73
2236,461,73
2237,462,73
2238,463,73
2239,464,73
2240,5143,73
2241,492,73
2242,3524,73
2243,5144,73
2244,5135,73
2245,2633,74
2246,2656,74
2247,5970,74
2248,3697,74
2249,5972,74
2250,2629,74
2251,5113,74
2252,2630,74
2253,2632,74
2254,5107,74
2255,2660,74
2256,2653,74
2257,5112,74
2258,2655,74
2259,2631,74
2260,2628,74
2261,6160,74
2262,10971,74
2263,5114,74
2264,10056,74
2265,10972,74
2266,10057,74
2267,12071,74
2268,5104,74
2269,3670,75
2270,3672,75
2271,11004,75
2272,4220,75
2273,4219,75
2274,3596,75
2275,19081,75
2276,4217,75
2277,6040,75
2278,6042,75
2279,4216,75
2280,3676,75
2281,3501,75
2282,11005,75
2283,3509,75
2284,200305,75
2285,3632,75
2286,4504,75
2287,3507,75
2288,3661,75
2289,3919,75
2290,3506,75
2291,3702,75
2292,3701,75
2293,4035,75
2294,3563,75
2295,749,75
2296,5132,75
2297,3567,75
2298,3568,75
2299,3569,75
2300,3570,75
2301,4038,75
2302,4039,75
2303,3511,75
2304,5988,75
2305,5992,75
2306,563,76
2307,571,76
2308,583,76
2309,5110,77
2310,5109,77
2311,5111,77
2312,5100,77
2313,3834,77
2314,3837,77
2315,3839,77
2316,10166,77
2317,5106,77
2318,5105,77
2319,5108,77
2320,13052,77
2321,5103,77
2322,2521,78
2323,2520,78
2324,2519,78
2325,2518,78
2326,2517,78
2327,2511,78
2328,2508,78
2329,2509,78
2330,2515,78
2331,2514,78
2332,2510,78
2333,2513,78
2334,2516,78
2335,2507,78
2336,10559,78
2337,10562,78
2338,3190,78
2339,3335,78
2340,4902,78
2341,11159,78
2342,3329,78
2343,4901,78
2344,3328,78
2345,4900,78
2346,3193,78
2347,4898,78
2348,3321,78
2349,3194,78
2350,3195,78
2351,6259,78
2352,6260,78
2353,3199,78
2354,3200,78
2355,3201,78
2356,6264,78
2357,6263,78
2358,3319,78
2359,200304,78
2360,4840,78
2361,15000,78
2362,2500,78
2363,2499,78
2364,3762,78
2365,2480,78
2366,2478,78
2367,2454,78
2368,2449,78
2369,2448,78
2370,6262,78
2371,3243,78
2372,3798,78
2373,2326,78
2374,10568,78
2375,10567,78
2376,10566,78
2377,10262,78
2378,10564,78
2379,4837,78
2380,15004,78
2381,4838,78
2382,4839,78
2383,2506,78
2384,2327,78
2385,6261,78
2386,2523,78
2387,636,78
2388,3666,78
2389,2522,78
2390,638,78
2391,4180,78
2392,3680,78
2393,885,78
2394,10523,78
2395,886,78
2396,3527,78
2397,3581,78
2398,2440,79
2399,2384,79
2400,2390,79
2401,3791,79
2402,2423,79
2403,3795,79
2404,10372,79
2405,2350,79
2406,10370,79
2407,2418,79
2408,10362,79
2409,10358,79
2410,3775,79
2411,2347,79
2412,2392,79
2413,1548,79
2414,2410,79
2415,1547,79
2416,561,79
2417,1546,79
2418,10082,80
2419,2290,81
2420,2288,81
2421,3036,81
2422,2296,81
2423,2789,81
2424,2320,81
2425,1044,81
2426,2787,81
2427,2786,81
2428,2322,81
2429,2294,81
2430,3034,81
2431,2250,81
2432,2286,81
2433,62,81
2434,76,81
2435,3031,81
2436,52,81
2437,2112,81
2438,4036,81
2439,3033,81
2440,4040,81
2441,3015,81
2442,13179,81
2443,1146,81
2444,1149,81
2445,1150,81
2446,2248,81
2447,14091,81
2448,1330,81
2449,2282,81
2450,2283,81
2451,5117,81
2452,3011,81
2453,2252,81
2454,2447,81
2455,10493,81
2456,2714,81
2457,2450,81
2458,2452,81
2459,14093,81
2460,5116,81
2461,639,81
2462,3040,81
2463,14092,81
2464,635,81
2465,637,81
2466,2429,81
2467,10427,81
2468,1050,81
2469,10426,81
2470,1054,81
2471,6095,82
2472,1314,82
2473,1311,82
2474,3980,82
2475,6125,82
2476,1309,82
2477,6244,82
2478,6433,82
2479,3899,82
2480,3900,82
2481,6435,82
2482,10929,82
2483,1304,82
2484,4417,82
2485,6427,82
2486,1307,82
2487,1305,82
2488,6022,82
2489,4555,82
2490,3116,82
2491,2731,82
2492,2721,82
2493,3114,82
2494,4552,82
2495,3112,82
2496,6026,82
2497,4557,82
2498,2733,82
2499,5511,83
2500,2907,83
2501,5509,83
2502,5916,83
2503,10973,83
2504,5920,83
2505,5917,83
2506,4179,83
2507,10937,83
2508,5928,83
2509,3486,83
2510,5507,83
2511,14041,84
2512,3189,84
2513,4508,84
2514,3332,84
2515,3333,84
2516,3280,84
2517,3322,84
2518,3324,84
2519,10178,84
2520,4183,84
2521,2959,84
2522,1406,84
2523,3583,84
2524,4780,85
2525,5918,85
2526,5919,85
2527,2900,85
2528,4779,85
2529,3838,85
2530,10936,85
2531,5341,85
2532,5646,85
2533,3483,85
2534,3452,85
2535,5915,85
2536,5346,85
2537,10935,85
2538,1612,85
2539,4803,85
2540,3840,85
2541,1606,85
2542,1605,85
2543,3298,85
2544,1611,86
2545,1607,86
2546,4776,86
2547,4777,86
2548,6126,86
2549,1604,86
2550,10931,86
2551,10928,86
2552,5342,86
2553,4778,86
2554,1403,86
2555,5345,86
2556,3050,86
2557,4709,86
2558,3891,86
2559,3893,86
2560,1310,86
2561,10363,86
2562,1316,86
2563,1312,86
2564,1413,86
2565,1411,86
2566,4419,86
2567,1306,86
2568,1308,86
2569,4142,87
2570,4143,87
2571,4141,87
2572,4144,87
2573,200309,87
2574,14020,87
2575,6153,87
2576,10560,87
2577,14022,87
2578,10561,87
2579,4148,87
2580,4176,87
2581,4173,87
2582,6115,87
2583,6111,87
2584,4169,87
2585,3472,87
2586,4203,87
2587,3471,87
2588,4147,87
2589,10326,87
2590,10563,87
2591,4202,87
2592,4201,87
2593,3469,87
2594,3468,87
2595,4149,87
2596,31,87
2597,1105,87
2598,4172,87
2599,1195,87
2600,3479,87
2601,3475,87
2602,3476,87
2603,3477,87
2604,3478,87
2605,10148,87
2606,11236,87
2607,3484,87
2608,4122,87
2609,10423,87
2610,3523,87
2611,10565,87
2612,10175,87
2613,10650,87
2614,10649,87
2615,10647,87
2616,10644,87
2617,10569,87
2618,10571,87
2619,3799,87
2620,3474,87
2621,643,87
2622,5734,87
2623,3518,87
2624,3473,87
2625,3521,87
2626,3528,87
2627,5818,87
2628,3541,87
2629,3534,87
2630,3535,87
2631,3539,87
2632,10906,87
2633,3517,87
2634,2321,88
2635,3010,88
2636,2323,88
2637,12047,88
2638,3030,88
2639,2064,88
2640,3014,88
2641,2291,88
2642,3435,88
2643,2289,88
2644,3039,88
2645,6243,88
2646,3037,88
2647,3032,88
2648,12089,88
2649,3041,88
2650,2297,88
2651,2249,88
2652,2251,88
2653,2284,88
2654,2285,88
2655,2287,88
2656,5652,88
2657,10926,89
2658,5930,89
2659,4187,89
2660,15645,89
2661,5651,89
2662,13060,90
2663,14072,90
2664,14073,90
2665,14068,90
2666,14069,90
2667,14076,90
2668,14074,90
2669,14071,90
2670,4006,90
2671,157,90
2672,5822,90
2673,14070,90
2674,14075,90
2675,10574,90
2676,2141,91
2677,4026,91
2678,2146,91
2679,2166,91
2680,2167,91
2681,2172,91
2682,5211,92
2683,5183,92
2684,2131,92
2685,2129,92
2686,2124,92
2687,5566,92
2688,5210,92
2689,5766,92
2690,11322,93
2691,10584,93
2692,3998,93
2693,14077,93
2694,1799,93
2695,1331,93
2696,20448,93
2697,14078,93
2698,2716,93
2699,14081,93
2700,14079,93
2701,14083,93
2702,14084,93
2703,14085,93
2704,1053,93
2705,200308,93
2706,14082,93
2707,1049,93
2708,4771,94
2709,6330,94
2710,4770,94
2711,13078,94
2712,1727,94
2713,1728,94
2714,1725,94
2715,6331,94
2716,6353,94
2717,6336,94
2718,6340,94
2719,6341,94
2720,6343,94
2721,1731,94
2722,6369,94
2723,6586,94
2724,6589,94
2725,6335,94
2726,1741,94
2727,4025,94
2728,1759,94
2729,13080,94
2730,13081,94
2731,1757,94
2732,13082,94
2733,13125,94
2734,13126,94
2735,13079,94
2736,2173,94
2737,2165,94
2738,13076,94
2739,2724,94
2740,2164,94
2741,2140,94
2742,1761,94
2743,2130,94
2744,2128,94
2745,2730,94
2746,2732,94
2747,2144,94
2748,5331,95
2749,6588,95
2750,5508,95
2751,5375,95
2752,10023,95
2753,5506,95
2754,5180,95
2755,6587,95
2756,5334,95
2757,5510,95
2758,6348,95
2759,6370,95
2760,6352,95
2761,3482,95
2762,6344,95
2763,6342,95
2764,6339,95
2765,6334,95
2766,6333,95
2767,6329,95
2768,3451,95
2769,3297,95
2770,3338,95
2771,3339,95
2772,3341,95
2773,6584,95
2774,3441,95
2775,6332,95
2776,10836,95
2777,10210,96
2778,6027,96
2779,14060,96
2780,2728,96
2781,6023,96
2782,2726,96
2783,2720,96
2784,4472,96
2785,10261,96
2786,5700,96
2787,5715,96
2788,1313,96
2789,3954,96
2790,3953,96
2791,3952,96
2792,3951,96
2793,2718,96
2794,5214,96
2795,3989,96
2796,6096,96
2797,3375,96
2798,6161,97
2799,3110,97
2800,3113,97
2801,3115,97
2802,3117,97
2803,12079,98
2804,13040,98
2805,5733,98
2806,10893,98
2807,12073,98
2808,5329,98
2809,5752,98
2810,10468,98
2811,10469,98
2812,5330,98
2813,12109,98
2814,11213,98
2815,4975,98
2816,12077,98
2817,12075,98
2818,5332,98
2819,1870,98
2820,1868,98
2821,10872,98
2822,1152,99
2823,1151,99
2824,1147,99
2825,10479,99
2826,10480,99
2827,1758,99
2828,10481,99
2829,10433,99
2830,4772,99
2831,4769,99
2832,1201,99
2833,11401,99
2834,1726,99
2835,1740,99
2836,1729,99
2837,1760,99
2838,1756,99
2839,1148,99
2840,10482,99
2841,1217,99
2842,1730,99
2843,1071,99
2844,3211,99
2845,1027,99
2846,10483,99
2847,10490,99
2848,10489,99
2849,10488,99
2850,6351,99
2851,5215,99
2852,5217,99
2853,5219,99
2854,6350,99
2855,1636,99
2856,10507,99
2857,10506,99
2858,3092,99
2859,10503,99
2860,1102,99
2861,10491,99
2862,10494,99
2863,10495,99
2864,10504,99
2865,1613,99
2866,10502,99
2867,10014,99
2868,10499,99
2869,6436,100
2870,1782,100
2871,6394,100
2872,6395,100
2873,6397,100
2874,1775,100
2875,6400,100
2876,1778,100
2877,6434,100
2878,6428,100
2879,6086,100
2880,1770,100
2881,1771,100
2882,10324,100
2883,10671,100
2884,6426,100
2885,4726,100
2886,10572,100
2887,4727,100
2888,4738,100
2889,4490,100
2890,4737,100
2891,4729,100
2892,4734,100
2893,4731,100
2894,1617,101
2895,11211,101
2896,4616,101
2897,4614,101
2898,4721,101
2899,4722,101
2900,12108,101
2901,1565,101
2902,4976,101
2903,1597,101
2904,1600,101
2905,5348,101
2906,5350,101
2907,10192,101
2908,2715,101
2909,144,102
2910,2428,102
2911,6246,102
2912,6248,102
2913,6252,102
2914,6250,102
2915,3485,103
2916,4121,103
2917,6116,103
2918,6109,103
2919,4123,103
2920,10651,103
2921,4228,103
2922,10934,103
2923,10940,104
2924,6087,104
2925,3811,105
2926,2245,105
2927,10716,105
2928,10558,105
2929,10599,105
2930,4178,105
2931,4177,105
2932,1867,105
2933,5321,105
2934,1059,105
2935,1869,105
2936,10673,105
2937,6401,106
2938,11333,106
2939,10021,106
2940,10020,106
2941,10018,106
2942,5757,106
2943,4739,106
2944,4730,106
2945,4728,106
2946,4725,106
2947,3408,106
2948,6396,106
2949,10258,106
2950,11233,106
2951,3294,106
2952,6047,106
2953,10413,106
2954,10412,106
2955,3403,106
2956,6045,106
2957,3246,106
2958,3406,106
2959,3295,106
2960,6048,106
2961,1953,107
2962,6539,108
2963,6541,108
2964,10212,108
2965,6520,108
2966,2729,108
2967,2727,108
2968,6448,108
2969,10217,108
2970,2725,108
2971,3238,108
2972,10214,108
2973,6446,108
2974,6444,108
2975,2503,108
2976,6535,108
2977,2388,108
2978,2719,108
2979,10015,108
2980,10025,108
2981,10186,108
2982,3448,108
2983,3446,108
2984,10063,108
2985,5893,108
2986,10557,108
2987,2235,108
2988,2926,109
2989,2927,109
2990,10410,109
2991,2961,109
2992,2928,109
2993,2929,109
2994,2931,109
2995,11198,109
2996,2915,109
2997,2956,109
2998,2963,109
2999,11197,109
3000,3107,109
3001,10371,109
3002,3619,109
3003,3616,109
3004,1031,109
3005,3610,109
3006,3611,109
3007,3612,109
3008,3106,109
3009,4826,110
3010,10892,110
3011,10672,110
3012,4824,110
3013,5610,110
3014,5571,110
3015,10894,110
3016,1637,110
3017,10431,110
3018,4825,110
3019,10614,110
3020,4823,110
3021,1614,110
3022,4175,110
3023,6466,110
3024,6245,111
3025,6247,111
3026,6251,111
3027,4834,111
3028,4835,111
3029,6249,111
3030,4775,111
3031,10106,111
3032,3240,112
3033,1780,112
3034,1776,112
3035,10259,112
3036,10256,112
3037,1768,112
3038,11241,112
3039,3404,112
3040,3407,112
3041,3409,112
3042,11335,112
3043,10000,112
3044,3293,112
3045,4755,112
3046,10578,112
3047,10322,112
3048,1538,112
3049,2607,113
